timestamp,error_message,error_details
2025-08-21 12:05:09.532,Both HTTP and Puppeteer failed for: https://cisoseries.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://cisoseries.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""CISO Series"", ""errorOccurredAt"": ""2025-08-21T12:05:09.532Z""}"
2025-08-21 12:04:06.407,Both HTTP and Puppeteer failed for: https://www.technologyreview.com/cybersecurity,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.technologyreview.com/cybersecurity\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""MIT Technology Review"", ""globalJobRunning"": true}"
2025-08-21 12:04:06.4,Both HTTP and Puppeteer failed for: https://www.technologyreview.com/cybersecurity,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.technologyreview.com/cybersecurity\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""MIT Technology Review"", ""errorOccurredAt"": ""2025-08-21T12:04:06.400Z""}"
2025-08-21 12:03:02.235,Both HTTP and Puppeteer failed for: https://arstechnica.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://arstechnica.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Ars Technica"", ""globalJobRunning"": true}"
2025-08-21 12:03:02.228,Both HTTP and Puppeteer failed for: https://arstechnica.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://arstechnica.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Ars Technica"", ""errorOccurredAt"": ""2025-08-21T12:03:02.228Z""}"
2025-08-21 12:01:57.952,Both HTTP and Puppeteer failed for: https://venturebeat.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://venturebeat.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""VentureBeat Security"", ""globalJobRunning"": true}"
2025-08-21 12:01:57.947,Both HTTP and Puppeteer failed for: https://venturebeat.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://venturebeat.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""VentureBeat Security"", ""errorOccurredAt"": ""2025-08-21T12:01:57.947Z""}"
2025-08-21 12:00:54.236,Both HTTP and Puppeteer failed for: https://threatpost.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://threatpost.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Threatpost"", ""globalJobRunning"": true}"
2025-08-21 12:00:54.23,Both HTTP and Puppeteer failed for: https://threatpost.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://threatpost.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Threatpost"", ""errorOccurredAt"": ""2025-08-21T12:00:54.230Z""}"
2025-08-21 11:59:49.539,Both HTTP and Puppeteer failed for: https://www.cybersecuritydive.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.cybersecuritydive.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Cybersecurity Dive"", ""globalJobRunning"": true}"
2025-08-21 11:59:49.534,Both HTTP and Puppeteer failed for: https://www.cybersecuritydive.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.cybersecuritydive.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Cybersecurity Dive"", ""errorOccurredAt"": ""2025-08-21T11:59:49.533Z""}"
2025-08-21 11:58:45.652,Both HTTP and Puppeteer failed for: https://krebsonsecurity.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://krebsonsecurity.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Krebs on Security"", ""globalJobRunning"": true}"
2025-08-21 11:58:45.646,Both HTTP and Puppeteer failed for: https://krebsonsecurity.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://krebsonsecurity.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Krebs on Security"", ""errorOccurredAt"": ""2025-08-21T11:58:45.645Z""}"
2025-08-21 11:57:41.645,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Dark Reading"", ""globalJobRunning"": true}"
2025-08-21 11:57:41.639,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Dark Reading"", ""errorOccurredAt"": ""2025-08-21T11:57:41.639Z""}"
2025-08-21 11:56:38.56,Both HTTP and Puppeteer failed for: http://www.driverexchange.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: http://www.driverexchange.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""driverexchange"", ""globalJobRunning"": true}"
2025-08-21 11:56:38.554,Both HTTP and Puppeteer failed for: http://www.driverexchange.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: http://www.driverexchange.com\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""driverexchange"", ""errorOccurredAt"": ""2025-08-21T11:56:38.553Z""}"
2025-08-21 11:27:47.167,Navigation timeout of 60000 ms exceeded,"{""name"": ""TimeoutError"", ""step"": ""global-job-source-processing"", ""stack"": ""TimeoutError: Navigation timeout of 60000 ms exceeded\n    at new Deferred (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:60:34)\n    at Deferred.create (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:21:16)\n    at new LifecycleWatcher (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/LifecycleWatcher.js:69:60)\n    at CdpFrame.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/Frame.js:149:29)\n    at CdpFrame.<anonymous> (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/decorators.js:109:27)\n    at CdpPage.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/api/Page.js:574:43)\n    at StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141839:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Forbes Cybersecurity"", ""globalJobRunning"": true}"
2025-08-21 11:27:47.124,Navigation timeout of 60000 ms exceeded,"{""name"": ""TimeoutError"", ""step"": ""source-scraping-background-job"", ""stack"": ""TimeoutError: Navigation timeout of 60000 ms exceeded\n    at new Deferred (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:60:34)\n    at Deferred.create (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:21:16)\n    at new LifecycleWatcher (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/LifecycleWatcher.js:69:60)\n    at CdpFrame.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/Frame.js:149:29)\n    at CdpFrame.<anonymous> (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/decorators.js:109:27)\n    at CdpPage.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/api/Page.js:574:43)\n    at StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141839:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Forbes Cybersecurity"", ""errorOccurredAt"": ""2025-08-21T11:27:47.123Z""}"
